date,T_mean,T_max,T_min,RH2M,WS2M,Rs,precipitation,ETo_hargreaves
2023-01-27,23.539347826086956,33.015,15.931521739130435,41.27869565217391,2.6876086956521736,21.247391304347826,0.0,3.406207326270643
2023-01-28,23.492608695652176,33.153260869565216,15.091086956521737,38.95695652173913,2.2047826086956523,21.565,0.0,3.5508694226034456
2023-01-29,23.694347826086958,33.245652173913044,15.238478260869567,42.77847826086957,2.5378260869565215,21.028695652173916,0.0,3.473863948401362
2023-01-30,24.440217391304348,32.58717391304348,16.34413043478261,53.04565217391304,2.119565217391304,18.885434782608694,0.0,3.015866027791083
2023-01-31,25.20434782608696,31.874347826086957,19.00913043478261,54.50826086956522,2.332173913043478,16.148043478260867,0.0,2.336726656633341
2023-02-01,25.726956521739133,33.00217391304348,18.499347826086957,42.942173913043476,2.6139130434782607,15.051304347826088,0.0,2.341919739593486
2023-02-02,25.044999999999998,32.21869565217391,18.805217391304346,37.030869565217394,3.1128260869565216,17.796956521739133,0.0,2.6200528157840637
2023-02-03,24.40521739130435,32.86043478260869,16.581304347826087,37.46260869565217,2.3465217391304347,20.062391304347827,0.0,3.2029363228917984
2023-02-04,25.74717391304348,34.37,17.70782608695652,39.81260869565217,1.7493478260869566,20.955434782608698,0.0,3.490397758304026
2023-02-05,26.180217391304346,35.08934782608696,18.277608695652173,36.66543478260869,1.679782608695652,20.858260869565218,0.0,3.5265232147448624
2023-02-06,25.74304347826087,35.26891304347826,17.292826086956524,34.98,1.520217391304348,20.379347826086956,0.0,3.529123904015993
2023-02-07,25.577173913043477,34.80260869565217,17.0254347826087,34.08717391304348,1.193913043478261,18.58717391304348,0.0,3.187305236976248
2023-02-08,26.114782608695652,35.88021739130435,17.75586956521739,32.717608695652174,2.0263043478260867,19.665,0.0,3.446140751246124
2023-02-09,26.176521739130433,35.87282608695652,17.633260869565216,28.61173913043478,2.182391304347826,20.734130434782607,0.0,3.6520744492928494
2023-02-10,25.69695652173913,35.64934782608696,16.978478260869565,26.62,1.8052173913043477,21.917608695652174,0.0,3.8633328552986304
2023-02-11,26.01717391304348,36.461739130434786,16.795652173913044,24.018478260869568,1.9106521739130435,22.967391304347824,0.0,4.187303737697367
2023-02-12,25.963478260869564,36.75586956521739,16.897173913043478,21.120652173913044,2.1621739130434783,23.140652173913043,0.0,4.23307583574407
2023-02-13,25.18173913043478,36.00739130434783,15.898913043478261,20.44891304347826,2.7328260869565217,23.847826086956523,0.0,4.3123809994841755
2023-02-14,24.71891304347826,35.855,15.293260869565218,17.16282608695652,2.447391304347826,24.45434782608696,0.0,4.423664247043094
2023-02-15,24.54304347826087,35.81021739130435,14.860652173913044,15.113695652173913,2.3682608695652174,24.597826086956523,0.0,4.47272493536117
2023-02-16,25.246086956521737,36.59913043478261,15.58869565217391,17.86130434782609,2.7882608695652173,24.495652173913044,0.0,4.534781007794983
2023-02-17,25.41804347826087,36.17065217391304,16.177391304347825,21.278260869565216,2.4217391304347826,24.124782608695654,0.0,4.373875918954527
2023-02-18,25.55282608695652,35.827608695652174,16.07521739130435,24.92891304347826,2.206304347826087,23.827391304347824,0.0,4.307827427864317
2023-02-19,25.637173913043476,35.54152173913043,16.150652173913045,29.77282608695652,2.2804347826086957,23.22826086956522,0.0,4.168244926838968
2023-02-20,26.47217391304348,36.04565217391304,17.4,32.03021739130435,1.7343478260869565,23.358695652173914,0.0,4.189894958608494
2023-02-21,27.632608695652173,37.08195652173913,20.159130434782607,26.72608695652174,1.3684782608695651,23.792608695652174,0.0,4.1715155039285206
2023-02-22,27.311086956521738,37.26673913043478,18.496304347826086,23.551739130434786,1.708695652173913,23.45608695652174,0.0,4.300710227320681
2023-02-23,26.56021739130435,36.627826086956524,17.320217391304347,26.050217391304347,2.1380434782608693,23.44717391304348,0.0,4.288100990025674
2023-02-24,26.498695652173915,36.69760869565218,17.16,24.320652173913043,2.381521739130435,23.82086956521739,0.0,4.376744905207888
2023-02-25,26.425,36.41913043478261,17.36934782608696,24.230217391304347,2.0180434782608696,23.503695652173914,0.0,4.256002860338116
2023-02-26,26.516521739130436,36.56913043478261,17.047826086956523,24.13065217391304,2.388478260869565,23.667391304347827,0.0,4.348147650454219
2023-02-27,26.430434782608696,36.23760869565218,17.445,28.430652173913042,2.587391304347826,23.286956521739132,0.0,4.18944089438237
2023-02-28,26.21282608695652,35.37130434782608,18.0095652173913,29.008695652173916,2.936304347826087,23.65978260869565,0.0,4.07125366645659
2023-03-01,26.39869565217391,35.4954347826087,17.898260869565217,28.260434782608694,3.193913043478261,22.807608695652174,0.0,3.9681886752243987
2023-03-02,26.486739130434785,35.573913043478264,18.17195652173913,29.651739130434784,3.098260869565217,23.195652173913043,0.0,4.021232564065687
2023-03-03,26.65021739130435,35.69847826086957,18.17717391304348,28.80826086956522,2.962608695652174,22.07260869565217,0.0,3.8535555559185495
2023-03-04,27.272608695652174,36.08086956521739,19.159347826086957,27.54391304347826,3.1436956521739132,21.344782608695652,0.0,3.7135528571825076
2023-03-05,27.40108695652174,36.27782608695652,19.395217391304346,25.70586956521739,3.0006521739130436,22.718695652173913,0.0,3.9593691502805783
2023-03-06,27.374782608695654,36.34391304347826,18.781304347826087,26.789565217391303,2.6969565217391307,22.94282608695652,0.0,4.07583399096138
2023-03-07,26.98695652173913,35.56434782608696,18.672608695652173,25.990434782608695,2.9967391304347823,23.20608695652174,0.0,4.008869432939068
2023-03-08,27.265869565217393,35.59,18.721521739130434,29.29717391304348,2.7469565217391305,22.65304347826087,0.0,3.934385955414301
2023-03-09,26.96021739130435,34.23413043478261,20.856304347826086,30.360652173913046,2.5345652173913042,22.720217391304345,0.0,3.49108437687315
2023-03-10,27.07260869565217,35.97652173913043,18.739782608695652,31.129347826086956,2.3541304347826086,22.930434782608696,0.0,4.008568589518335
2023-03-11,27.512608695652172,35.98239130434783,18.636956521739133,32.135,2.63695652173913,21.985217391304346,0.0,3.893043889878085
2023-03-12,27.877391304347825,36.067608695652176,20.445434782608697,29.83086956521739,3.1145652173913048,23.214565217391307,0.0,3.9320083283699687
2023-03-13,28.126521739130432,36.35978260869565,20.496521739130436,27.718260869565217,2.507608695652174,23.08304347826087,0.0002173913043478261,3.9609875233284257
2023-03-14,28.012608695652172,35.915217391304346,19.415434782608695,29.346304347826088,1.646086956521739,22.165869565217392,0.0008695652173913044,3.8701704629040385
2023-03-15,28.65521739130435,36.08369565217391,21.625652173913046,33.73086956521739,1.5934782608695652,17.575869565217392,0.022391304347826088,2.9150247663987927
2023-03-16,28.171956521739133,33.8495652173913,23.526304347826088,41.06521739130435,1.5404347826086957,18.234130434782607,0.29586956521739133,2.5305319714282635
2023-03-17,27.99217391304348,34.91021739130434,21.619565217391305,43.40130434782609,1.5095652173913043,20.012826086956522,0.1743478260869565,3.136517792824208
2023-03-18,27.90391304347826,35.952173913043474,21.180217391304346,45.95521739130435,2.408695652173913,21.70804347826087,0.45652173913043476,3.577937117427412
2023-03-19,26.15021739130435,34.93195652173913,18.706304347826087,46.37326086956522,2.9254347826086957,24.82086956521739,0.09108695652173912,4.121341988121806
2023-03-20,24.898260869565217,34.263260869565215,16.170434782608698,44.358695652173914,2.7236956521739133,26.536956521739132,0.0,4.523210683442472
2023-03-21,25.46434782608696,34.67391304347826,16.894347826086957,46.93195652173913,2.4832608695652176,26.12913043478261,0.0,4.472471398313623
2023-03-22,27.203478260869566,36.04108695652174,18.590652173913043,45.62934782608695,2.154347826086956,25.24413043478261,0.0,4.451298523140696
2023-03-23,27.667608695652174,36.72304347826087,18.85804347826087,38.55782608695652,2.550869565217391,25.39282608695652,0.0,4.576355716475341
2023-03-24,28.417391304347827,37.48347826086957,19.094782608695652,37.836739130434786,1.9841304347826085,25.608260869565218,0.0,4.759472911729135
2023-03-25,29.129565217391306,37.88760869565217,20.202391304347824,39.28847826086957,1.8426086956521741,23.684565217391306,0.0071739130434782614,4.380495220792824
2023-03-26,28.429565217391303,37.65260869565218,19.95130434782609,33.764782608695654,2.6806521739130433,25.54086956521739,0.0010869565217391304,4.655798842691278
2023-03-27,27.961739130434783,38.13608695652174,18.37,38.08521739130435,2.252608695652174,26.949782608695653,0.0,5.141107270541305
2023-03-28,28.787608695652175,38.68217391304348,18.67369565217391,38.500652173913046,1.6539130434782607,26.426086956521736,0.0,5.165179968576918
2023-03-29,29.132391304347824,38.932826086956524,19.94891304347826,35.47630434782609,2.0345652173913042,26.804347826086957,0.0,5.138891092558958
2023-03-30,28.268043478260868,38.129347826086956,18.652391304347827,41.91565217391304,2.3204347826086957,26.98695652173913,0.0,5.145040163795783
2023-03-31,27.75304347826087,36.945,20.046304347826087,44.76282608695652,2.6454347826086955,26.570217391304347,0.0,4.664457848724839
2023-04-01,27.831521739130434,37.35695652173913,18.967391304347824,42.9254347826087,2.4991304347826087,27.23804347826087,0.0,4.997207476531986
2023-04-02,27.721739130434784,37.497173913043476,18.382608695652173,38.14934782608696,2.502608695652174,27.588260869565215,0.0,5.1482977976305495
2023-04-03,27.73478260869565,37.950434782608696,18.303478260869564,43.88804347826087,2.273695652173913,27.479999999999997,0.0,5.202055754869855
2023-04-04,28.625434782608696,38.46608695652174,18.27173913043478,41.27695652173913,1.6480434782608697,26.98717391304348,0.0,5.27917930060293
2023-04-05,30.195,39.615434782608695,20.906739130434783,37.7795652173913,2.3532608695652173,25.364347826086956,0.0015217391304347828,4.938383723281786
2023-04-06,30.750434782608696,39.479565217391304,21.83608695652174,38.78065217391305,2.4154347826086955,21.105652173913043,3.208260869565217,4.03517229092165
2023-04-07,29.797608695652176,36.11043478260869,24.58717391304348,45.83108695652174,2.2763043478260867,16.783478260869565,2.188913043478261,2.539945142223075
2023-04-08,30.05804347826087,36.65782608695652,24.12,43.77304347826087,2.5284782608695653,23.05826086956522,0.8921739130434783,3.670857336684861
2023-04-09,29.98217391304348,38.28717391304348,22.251739130434782,34.47869565217391,2.4584782608695654,26.98239130434783,0.03956521739130435,4.844371517388259
2023-04-10,30.485,38.69869565217391,22.444565217391304,35.07217391304348,2.1721739130434785,25.71891304347826,0.17782608695652175,4.69834767016739
2023-04-11,30.037608695652175,37.68934782608696,22.236521739130435,30.30086956521739,2.277173913043478,26.75913043478261,0.03869565217391304,4.724049272769635
2023-04-12,30.374347826086957,37.90565217391305,22.42065217391304,26.398043478260867,2.0452173913043477,26.56260869565217,0.0013043478260869564,4.723724248310139
2023-04-13,30.099347826086955,37.02630434782609,22.82934782608696,29.565217391304348,1.3695652173913044,22.128695652173914,0.027391304347826086,3.7464716416555697
2023-04-14,30.211304347826086,35.79260869565218,25.08978260869565,38.675,1.7204347826086956,19.73608695652174,1.2019565217391304,2.9083449600038165
2023-04-15,28.33782608695652,34.029347826086955,23.872391304347822,46.85608695652174,2.3530434782608696,20.296739130434784,0.9421739130434783,2.7900778971467006
2023-04-16,30.62913043478261,38.69934782608696,22.69413043478261,36.89260869565217,1.7189130434782607,24.342173913043478,0.4106521739130435,4.4239998023001075
2023-04-17,30.97869565217391,38.79891304347826,23.81695652173913,38.37543478260869,1.8080434782608696,23.061086956521738,0.43543478260869567,4.084174696893723
2023-04-18,31.66239130434783,40.905434782608694,23.69413043478261,29.41804347826087,2.0541304347826084,25.874782608695654,0.006739130434782609,4.981154044766268
2023-04-19,31.277391304347827,40.75152173913043,22.177391304347825,33.04891304347826,1.9010869565217392,24.37608695652174,0.22108695652173913,4.837811028850669
2023-04-20,30.811521739130434,39.955652173913045,22.358695652173914,45.20108695652174,1.966304347826087,22.824347826086957,3.7682608695652173,4.368149136062454
2023-04-21,30.198260869565214,38.3445652173913,22.149565217391306,47.82760869565218,2.1054347826086954,22.871086956521737,1.1884782608695652,4.1441279192114795
2023-04-22,29.932391304347828,38.56913043478261,21.932173913043478,39.85717391304348,2.1628260869565215,26.606739130434786,0.021739130434782608,4.857316838185861
2023-04-23,29.32217391304348,38.42782608695652,20.21,39.686521739130434,2.3091304347826087,28.192391304347826,0.009782608695652175,5.317125721899015
2023-04-24,30.016739130434782,38.8495652173913,20.86413043478261,40.30804347826087,1.92,26.833260869565216,0.0,5.10363951703775
2023-04-25,30.25521739130435,39.0045652173913,21.851304347826087,46.04347826086956,2.3963043478260873,25.515869565217393,0.32630434782608697,4.76139039958176
2023-04-26,30.10108695652174,37.47695652173913,23.08195652173913,47.30434782608695,1.701086956521739,25.04608695652174,0.26326086956521744,4.261885009849908
2023-04-27,30.714999999999996,37.98173913043478,24.055217391304346,44.57760869565218,1.8121739130434782,22.797608695652176,1.8489130434782608,3.866253320880939
2023-04-28,28.716521739130435,34.44086956521739,24.19413043478261,56.27565217391305,1.5323913043478259,19.802391304347825,5.070652173913044,2.7653525315734475
2023-04-29,29.350652173913044,35.80304347826087,23.583478260869562,55.89717391304348,1.3052173913043479,19.846086956521738,3.8056521739130433,3.062899466918487
2023-04-30,28.687826086956523,34.54195652173913,23.736086956521742,57.90934782608696,1.4058695652173914,23.510434782608694,5.472608695652173,3.36997534793259
2023-05-01,29.020869565217392,36.75413043478261,22.043260869565216,50.35173913043478,2.0404347826086955,26.53108695652174,1.2721739130434782,4.4702936331915515
2023-05-02,28.85326086956522,36.457608695652176,21.450652173913046,47.07152173913043,1.9495652173913045,25.712391304347825,1.1776086956521739,4.357126591571139
2023-05-03,28.926521739130436,35.77173913043478,22.667826086956524,52.98304347826087,2.1954347826086957,23.445434782608697,0.09804347826086957,3.7211851150016964
2023-05-04,28.94282608695652,35.588478260869564,23.318695652173915,53.71739130434783,1.9713043478260872,22.63021739130435,0.0965217391304348,3.474260140908344
2023-05-05,28.50826086956522,34.647608695652174,23.741956521739134,53.82630434782609,2.0582608695652174,23.856304347826086,0.059565217391304354,3.422998960126674
2023-05-06,29.41891304347826,36.49586956521739,23.42326086956522,52.51173913043478,2.200217391304348,23.001956521739128,1.3523913043478262,3.6845730553596905
2023-05-07,28.55130434782609,34.18804347826087,23.95108695652174,59.275217391304345,2.416086956521739,21.536521739130436,1.3052173913043479,2.9961107556692013
2023-05-08,28.487391304347828,34.29804347826087,24.073695652173914,63.98391304347825,1.5752173913043477,17.933043478260867,5.2669565217391305,2.4890444923134454
2023-05-09,28.59804347826087,34.21869565217391,24.45608695652174,69.3158695652174,1.4969565217391305,19.247391304347826,7.191521739130435,2.616556341226986
2023-05-10,29.52130434782609,35.41413043478261,23.963260869565215,66.4845652173913,1.5152173913043478,21.235434782608696,4.968695652173913,3.1977512140419515
2023-05-11,30.161956521739132,36.45,24.241304347826084,61.07695652173913,1.4184782608695652,19.35369565217391,0.391304347826087,3.0473953866656904
2023-05-12,30.30717391304348,37.52630434782609,24.453260869565216,59.4491304347826,2.365217391304348,22.43217391304348,0.908913043478261,3.664595851910544
2023-05-13,30.01086956521739,37.7204347826087,23.86217391304348,58.395434782608696,3.4958695652173915,24.601521739130437,0.21130434782608698,4.109306377016593
2023-05-14,29.832173913043476,37.58304347826087,23.28739130434783,56.01804347826087,3.454130434782609,26.74108695652174,0.0034782608695652175,4.519875076080662
2023-05-15,29.48217391304348,37.143913043478264,23.383478260869566,53.1,3.5410869565217387,27.456521739130434,0.0015217391304347828,4.520778729511435
2023-05-16,29.828478260869563,38.487826086956524,22.047173913043476,48.27347826086957,2.642608695652174,28.24304347826087,0.0,5.117299404876108
2023-05-17,30.842391304347824,39.53282608695652,22.352391304347826,45.916956521739124,2.257173913043478,28.036521739130436,0.0,5.303126077084707
2023-05-18,31.649565217391306,40.13326086956522,22.935,44.33652173913043,2.404782608695652,26.470652173913045,0.0,5.090571574788311
2023-05-19,32.09891304347826,39.4554347826087,24.586739130434783,40.91608695652174,2.6517391304347826,23.538695652173914,0.0,4.24628303452203
2023-05-20,32.17673913043478,39.79608695652174,25.22608695652174,42.60630434782608,2.612608695652174,25.770000000000003,0.024999999999999998,4.608408314375657
2023-05-21,32.07217391304348,40.11217391304348,24.534130434782607,46.6754347826087,2.335,24.557608695652174,1.0656521739130436,4.533362828502376
2023-05-22,31.73304347826087,39.543260869565216,25.495217391304347,47.93152173913043,2.7730434782608695,23.99891304347826,5.128913043478261,4.180980462889796
2023-05-23,30.75673913043478,38.60891304347826,24.065217391304348,54.14260869565217,1.996304347826087,23.103478260869565,3.207173913043478,4.011940674245411
2023-05-24,30.442173913043476,38.37326086956522,23.315434782608694,52.8795652173913,2.6856521739130432,23.944782608695654,0.8589130434782608,4.2010317137958335
2023-05-25,29.856086956521743,37.58239130434782,23.452608695652174,55.333260869565216,3.566086956521739,24.915652173913045,0.1041304347826087,4.187176582298083
2023-05-26,29.749347826086957,37.61673913043478,23.272391304347824,54.08565217391305,3.8915217391304346,25.97630434782609,0.3521739130434782,4.3900818454765895
2023-05-27,29.999782608695654,37.87782608695652,23.159347826086954,52.57195652173913,3.784347826086957,26.784130434782607,0.7915217391304349,4.608292010016731
2023-05-28,30.683478260869567,38.89391304347826,23.00521739130435,49.76173913043478,3.0156521739130433,25.27804347826087,0.44173913043478263,4.583638400469421
2023-05-29,31.601521739130437,39.12086956521739,24.398043478260867,49.253478260869564,2.383695652173913,23.76869565217391,1.6147826086956523,4.2250749005579475
2023-05-30,30.234347826086957,35.00760869565217,26.51369565217391,53.33195652173913,2.007391304347826,18.612391304347824,1.916304347826087,2.448697066629042
2023-05-31,29.844565217391303,36.118478260869566,24.585,57.55173913043478,2.2669565217391305,22.38804347826087,4.625869565217391,3.3872971498168956
2023-06-01,28.79086956521739,34.98978260869565,24.85304347826087,63.89934782608695,3.0306521739130434,13.892608695652175,2.2995652173913044,1.9913918305651128
2023-06-02,29.159347826086954,36.42804347826087,23.867826086956523,57.557391304347824,3.423478260869565,24.996304347826086,0.6880434782608695,3.908073433997968
2023-06-03,30.397391304347824,38.83652173913043,22.91695652173913,53.1804347826087,3.255,26.475217391304344,0.02956521739130435,4.7769151547363125
2023-06-04,30.50782608695652,38.1445652173913,24.37239130434783,55.249347826086954,3.611086956521739,24.160869565217393,0.5152173913043478,4.065740525346427
2023-06-05,29.23804347826087,35.35065217391305,24.35217391304348,61.10782608695652,3.539565217391304,24.919347826086955,2.5230434782608695,3.6452721664624277
2023-06-06,29.90826086956522,36.92826086956522,24.097391304347827,58.00913043478261,3.4499999999999997,25.63,0.12043478260869565,4.107951516123068
2023-06-07,29.13086956521739,36.36565217391304,24.354130434782608,63.513695652173915,3.779565217391304,24.140434782608697,0.4002173913043478,3.6837024159276677
2023-06-08,29.488478260869567,35.779999999999994,24.546739130434784,60.99,3.5178260869565214,23.83760869565217,0.8439130434782609,3.5402174730390654
2023-06-09,29.324347826086957,35.63021739130435,24.35304347826087,62.33521739130435,4.277608695652174,24.36804347826087,1.1297826086956522,3.617850387708537
2023-06-10,27.72195652173913,32.83434782608696,24.43673913043478,68.30434782608695,4.558913043478261,21.15826086956522,3.2502173913043477,2.634111130177824
2023-06-11,28.133043478260873,34.622173913043476,23.648043478260867,66.20173913043479,4.765652173913043,20.774565217391306,1.6984782608695652,2.976589190119242
2023-06-12,28.421086956521737,35.45,23.00673913043478,65.17869565217391,4.629130434782609,25.219565217391306,1.7078260869565218,3.86336048290905
2023-06-13,28.61913043478261,35.68108695652174,23.382608695652173,65.54173913043478,5.184347826086956,24.597826086956523,0.6397826086956522,3.7626893719816588
2023-06-14,28.63021739130435,35.448043478260864,23.82782608695652,65.5741304347826,5.331304347826087,23.06673913043478,0.5704347826086957,3.4313581117734695
2023-06-15,28.960869565217394,36.05326086956522,23.669347826086955,63.28260869565217,4.580217391304347,23.43413043478261,0.17391304347826086,3.627949773658318
2023-06-16,28.96521739130435,36.21434782608696,23.50260869565217,64.1404347826087,4.852826086956521,24.416521739130438,0.3860869565217392,3.8363699962420235
2023-06-17,28.691086956521737,35.540217391304346,23.92217391304348,66.46108695652174,4.971086956521739,20.830652173913045,1.4547826086956521,3.1024985490764294
2023-06-18,28.62195652173913,34.75521739130435,23.851956521739133,64.78782608695653,4.621086956521739,19.95804347826087,2.6056521739130436,2.8832380012943606
2023-06-19,28.342608695652174,34.02739130434782,24.1545652173913,64.91891304347826,3.834565217391304,20.871521739130436,0.411304347826087,2.8431690830362992
2023-06-20,29.223695652173912,36.330652173913045,23.799565217391304,60.82043478260869,4.115434782608696,23.336739130434783,0.2039130434782609,3.6483529954443665
2023-06-21,28.67804347826087,35.17956521739131,24.274130434782606,63.87695652173913,4.122608695652174,21.82891304347826,0.85,3.146634239691676
2023-06-22,26.871304347826086,30.561086956521738,23.855652173913047,68.94282608695652,3.746521739130435,20.19326086956522,1.9489130434782609,2.195637629867052
2023-06-23,27.308913043478263,33.909130434782604,22.5995652173913,65.87108695652174,4.314565217391304,18.266304347826086,1.6732608695652174,2.5998893092111626
2023-06-24,26.740434782608695,32.21847826086957,22.81434782608696,68.95173913043479,4.623913043478261,14.403695652173914,8.059782608695652,1.8517161781715392
2023-06-25,26.725652173913044,32.28195652173913,22.84021739130435,69.3004347826087,4.798260869565217,14.591521739130435,2.7836956521739133,1.874013664019252
2023-06-26,26.53782608695652,32.15195652173913,22.50086956521739,69.57195652173912,5.1552173913043475,18.165,5.375217391304347,2.3468412451378455
2023-06-27,25.917608695652174,31.616304347826084,22.215652173913046,70.31413043478261,5.034565217391305,15.699130434782608,9.64391304347826,1.9804323869111067
2023-06-28,24.92782608695652,29.457608695652173,21.89217391304348,74.43608695652173,5.127173913043478,15.69,4.39304347826087,1.7414645721634852
2023-06-29,25.050652173913043,30.203043478260867,21.72021739130435,74.38978260869565,5.364347826086957,15.276521739130436,8.258478260869564,1.8015935418603302
2023-06-30,26.000652173913043,32.04304347826087,21.24086956521739,74.18456521739131,5.452826086956521,16.054782608695653,7.820434782608696,2.1817102631255296
2023-07-01,25.675217391304347,29.69347826086957,22.683695652173913,75.85978260869565,4.9380434782608695,16.66304347826087,5.325869565217391,1.8126855011930367
2023-07-02,25.99173913043478,30.592173913043478,22.66391304347826,78.0508695652174,5.128913043478261,16.123260869565218,6.88195652173913,1.885254297545947
2023-07-03,26.014782608695654,29.84108695652174,23.53630434782609,82.13173913043478,4.936739130434782,15.31108695652174,8.629565217391304,1.5799365212531573
2023-07-04,25.47217391304348,28.679347826086957,23.26108695652174,84.63521739130435,5.181739130434782,16.066521739130437,9.536521739130436,1.530425019223339
2023-07-05,24.34304347826087,28.360217391304346,21.449130434782607,80.68521739130435,6.076086956521739,13.28217391304348,13.111739130434783,1.3954183691585382
2023-07-06,23.709782608695654,27.493478260869566,20.95586956521739,79.90869565217392,6.6502173913043485,12.454347826086956,10.236304347826087,1.24787612894033
2023-07-07,24.68173913043478,29.100869565217394,21.45413043478261,80.23652173913044,5.711521739130435,13.00978260869565,9.920217391304348,1.4475242495976175
2023-07-08,25.17391304347826,29.55652173913043,21.99086956521739,78.23195652173914,5.556956521739131,11.77,5.434565217391304,1.3172948040264152
2023-07-09,25.71282608695652,30.376521739130432,22.367391304347827,79.03782608695653,4.638478260869565,14.127173913043478,2.37,1.636843082516295
2023-07-10,26.126739130434782,31.525000000000002,22.382391304347824,77.32021739130435,4.160869565217391,16.234130434782607,2.181304347826087,2.0277060265961704
2023-07-11,25.653260869565216,30.57,22.29826086956522,77.14565217391305,4.388478260869565,14.260000000000002,0.8382608695652174,1.6691883788350708
2023-07-12,25.473260869565216,29.84586956521739,22.464565217391304,77.11565217391305,4.299347826086956,17.640869565217393,2.246304347826087,1.9502733801886574
2023-07-13,25.68086956521739,30.152173913043477,22.635652173913044,77.65717391304348,4.919130434782609,17.510434782608694,7.8519565217391305,1.9701902242704423
2023-07-14,25.679347826086957,30.543260869565216,22.307391304347828,76.52891304347825,5.443478260869566,16.93913043478261,6.918695652173913,2.002296912088214
2023-07-15,25.850217391304344,31.337391304347825,21.772826086956524,76.2845652173913,4.618260869565217,15.027173913043478,7.7208695652173915,1.913998600254413
2023-07-16,25.19391304347826,29.04304347826087,22.468695652173913,81.63369565217391,4.19695652173913,13.93891304347826,2.268913043478261,1.441911965550345
2023-07-17,25.380434782608695,29.368695652173916,22.636739130434783,81.02826086956522,4.916304347826087,12.12891304347826,5.268913043478261,1.2709194354430133
2023-07-18,24.870434782608694,28.357608695652175,22.839565217391307,83.36391304347826,6.18304347826087,6.810217391304348,17.864347826086956,0.643308450557471
